분야,교육과정,회사명,CNT,Year,직무,String1,보유기술
IT·프로그래밍,빅데이터 플랫폼 구축(하둡)과 빅데이터분석(by Spark&Power Bi)&자바(JAVA)웹개발,(주)위키드스톰,1,2021,데이터분석,빅데이터,"JAVA, JSP, SQL, Python"
IT·프로그래밍,안드로이드& IOS 앱 개발자 양성 (혼합),제이엠소프트,1,2021,"안드로이드 ,IOS 앱 개발",안드로이드&,"안드로이드,"
IT·프로그래밍,안드로이드&IOS 앱 개발자 양성B,드제이,1,2021,IOS 엔지니어,안드로이드&IOS,"안드로이드,IOS"
IT·프로그래밍,빅데이터 플랫폼 구축(하둡)과 빅데이터분석(by Spark&Power Bi)&자바(JAVA)웹개발,(주)에이비에스컨설팅,1,2021,웹개발자,빅데이터,"JAVA, JSP, SQL, Python"
IT·프로그래밍,빅데이터 플랫폼 구축(하둡)과 빅데이터분석(by Spark&Power Bi)&자바(JAVA)웹개발,(주)제오젠,1,2021,웹개발자,빅데이터,"JAVA, JSP, SQL, Python"
IT·프로그래밍,빅데이터 플랫폼 구축(하둡)과 빅데이터분석(by Spark&Power Bi)&자바(JAVA)웹개발,보험계리법인지아컨설팅,1,2021,웹개발자,빅데이터,"JAVA, JSP, SQL, Python"
IT·프로그래밍,자바기반 웹 개발자 양성,(주)콤프케어,1,2021,웹 개발자,자바기반,JAVA
IT·프로그래밍,자바기반 웹 개발자 양성,쉐어마인드,1,2021,웹 개발자,자바기반,JAVA
IT·프로그래밍,"빅데이터 분석을 위한 AI(머신러닝,딥러닝)응용소프트웨어 개발자 B",유아이네트웍스,1,2021,데이터 분석,빅데이터,"JAVA, JSP, SQL, Python"
IT·프로그래밍,"정보보안(시스템,네트워크)분석전문가과정(모의해킹)",데이타솔루션,1,2021,보안프로그램개발,"정보보안(시스템,네트워크)분석전문가과정(모의해킹)","시스템, 네트워크, DBMS, JAVA"
IT·프로그래밍,"정보보안(시스템,네트워크)분석전문가과정(모의해킹)",팀웨이브,1,2021,보안엔지니어,"정보보안(시스템,네트워크)분석전문가과정(모의해킹)","시스템, 네트워크, DBMS, JAVA"
IT·프로그래밍,"정보보안(시스템,네트워크)분석전문가과정(모의해킹)",한국고용정보,1,2021,보안엔지니어,"정보보안(시스템,네트워크)분석전문가과정(모의해킹)","시스템, 네트워크, DBMS, JAVA"
IT·프로그래밍,안드로이드&IOS 앱 개발자 과정B_스마트,ABS컨설팅,1,2021,소프트웨어 개발자,안드로이드&IOS,"안드로이드,IOS"
IT·프로그래밍,"빅데이터 시각화(UI) 분석 전문가 양성과정(자바,파이썬, R)A(혼합훈련)-1",한국MSD,1,2021,eMR,빅데이터,"JAVA, JSP, SQL, Python"
IT·프로그래밍,자바(JAVA) 웹개발&앱개발(안드로이드)개발자 과정_혼합훈련,휴먼베이스,1,2021,"웹,앱개발자",자바(JAVA),JAVA
IT·프로그래밍,빅데이터 플랫폼 구축(하둡)과 빅데이터분석(by Spark&Power Bi)&자바(JAVA)웹개발,씽크풀,1,2021,데이터분석,빅데이터,"JAVA, JSP, SQL, Python"
IT·프로그래밍,빅데이터 플랫폼 구축(하둡)과 빅데이터분석(by Spark&Power Bi)&자바(JAVA)웹개발,후오비거래소,1,2021,관리직,빅데이터,"JAVA, JSP, SQL, Python"
IT·프로그래밍,자바기반 안드로이드 앱 개발_혼합훈련,언어과학,1,2021,솔루션개발팀,자바기반,JAVA
IT·프로그래밍,자바기반 안드로이드개발,(주)종이와 연필,1,2021,클라우드개발,자바기반,JAVA
IT·프로그래밍,자바기반 안드로이드 앱 개발A,더로카,1,2021,웹개발,자바기반,JAVA
IT·프로그래밍,자바기반 안드로이드 앱 개발A_스마트,(주)파워젠,1,2021,RPA 개발,자바기반,JAVA
IT·프로그래밍,"정보보안(시스템,네트워크)분석전문가과정(모의해킹)",티앤디시큐리티,1,2021,보안관재,"정보보안(시스템,네트워크)분석전문가과정(모의해킹)","시스템, 네트워크, DBMS, JAVA"
IT·프로그래밍,빅데이터 플랫폼 구축(하둡)과 빅데이터분석(by Spark&Power Bi)&자바(JAVA)웹개발,영명소프트,1,2021,웹개발자,빅데이터,"JAVA, JSP, SQL, Python"
IT·프로그래밍,빅데이터 플랫폼 구축(하둡)과 빅데이터분석(by Spark&Power Bi)&자바(JAVA)웹개발,아이트맥스,1,2021,솔루션개발자,빅데이터,"JAVA, JSP, SQL, Python"
IT·프로그래밍,빅데이터 플랫폼 구축(하둡)과 빅데이터분석(by Spark&Power Bi)&자바(JAVA)웹개발,퓨렌스(주),1,2021,웹기획,빅데이터,"JAVA, JSP, SQL, Python"
IT·프로그래밍,빅데이터분석기반 챗봇(Chatbot)시스템 개발과정,(주)아이투맥스,1,2021,CRM 솔루션 개발자,빅데이터분석기반,"JAVA, JSP, SQL, Python"
IT·프로그래밍,빅데이터분석기반 챗봇(Chatbot)시스템 개발과정,에이캣,1,2021,바이럴 광고 마케팅,빅데이터분석기반,"JAVA, JSP, SQL, Python"
IT·프로그래밍,자바(JAVA) 웹개발 및 정보처리산업기사 취득[과정평가형]B,(주)네스바인,1,2021,개발,자바(JAVA),JAVA
IT·프로그래밍,안드로이드&IOS 앱 개발자 양성_A,아이투맥스,1,2021,CRM솔루션 개발자,안드로이드&IOS,"안드로이드,IOS"
IT·프로그래밍,빅데이터 플랫폼 구축(하둡)과 빅데이터분석(by Spark&Power Bi)&자바(JAVA)웹개발,누리어소식,1,2021,"QA,기획",빅데이터,"JAVA, JSP, SQL, Python"
IT·프로그래밍,빅데이터 플랫폼 구축(하둡)과 빅데이터분석(by Spark&Power Bi)&자바(JAVA)웹개발,보험계리법인지아컨설팅,1,2021,소프트웨어 개발자,빅데이터,"JAVA, JSP, SQL, Python"
IT·프로그래밍,빅데이터 플랫폼 구축(하둡)과 빅데이터분석(by Spark&Power Bi)&자바(JAVA)웹개발,모닝정보,1,2021,웹개발자,빅데이터,"JAVA, JSP, SQL, Python"
IT·프로그래밍,빅데이터 플랫폼 구축(하둡)과 빅데이터분석(by Spark&Power Bi)&자바(JAVA)웹개발,폴스타헬스케어,1,2021,웹개발자,빅데이터,"JAVA, JSP, SQL, Python"
IT·프로그래밍,빅데이터 플랫폼 구축(하둡)과 빅데이터분석(by Spark&Power Bi)&자바(JAVA)웹개발,폴스타헬스케어,1,2021,웹개발,빅데이터,"JAVA, JSP, SQL, Python"
IT·프로그래밍,빅데이터 플랫폼 구축(하둡)과 빅데이터분석(by Spark&Power Bi)&자바(JAVA)웹개발,쿱와,1,2021,데이터분석,빅데이터,"JAVA, JSP, SQL, Python"
IT·프로그래밍,파이썬 활용 빅데이터 플랫폼 구축 및 분석전문가 양성A-혼합,(주)퍼블릭에이아이,1,2021,데이터 분석 및 개발,파이썬,Python
IT·프로그래밍,자바기반 안드로이드 앱 개발A,(주)스폰지,1,2021,웹개발,자바기반,JAVA
IT·프로그래밍,빅데이터분석 & 플랫폼 개발자 양성,라바웨이브,1,2021,데이터사이언티스트,빅데이터분석,"JAVA, JSP, SQL, Python"
IT·프로그래밍,자바기반 안드로이드 앱 개발_혼합훈련,유니아이텍,1,2021,이커머스 개발,자바기반,JAVA
IT·프로그래밍,"빅데이터 시각화(UI) 분석 전문가 양성과정(자바,파이썬, R)A(혼합훈련)",디앤아이컨설팅,1,2021,데이터컨설팅 연구원,빅데이터,"JAVA, JSP, SQL, Python"
IT·프로그래밍,자바기반 안드로이드 앱 개발A_스마트,(주)베이직인터네셔널,1,2021,웹개발자,자바기반,JAVA
IT·프로그래밍,자바기반 안드로이드 앱 개발A_스마트,제이앤이,1,2021,벡앤드개발자,자바기반,JAVA
IT·프로그래밍,자바기반 안드로이드 앱 개발A_스마트,에이앤지테크놀로지,1,2021,개발자,자바기반,JAVA
IT·프로그래밍,"빅데이터 시각화(UI) 분석 전문가 양성과정(자바,파이썬, R)A(혼합훈련)-2",(주)밀버스,1,2021,데이터분석,빅데이터,"JAVA, JSP, SQL, Python"
IT·프로그래밍,㈜헤르스,CUBOX,1,2021,AI개발직무,㈜헤르스,"JAVA, HTML"
IT·프로그래밍,"빅데이터 시각화(UI) 분석 전문가 양성과정(자바,파이썬, R)A(혼합훈련)-2",(주)헤르스,1,2021,텍스트분석,빅데이터,"JAVA, JSP, SQL, Python"
IT·프로그래밍,"빅데이터 시각화(UI) 분석 전문가 양성과정(자바,파이썬, R)A(혼합훈련)-2",큐브릭디지털,1,2021,데이터담당,빅데이터,"JAVA, JSP, SQL, Python"
IT·프로그래밍,"빅데이터 시각화(UI) 분석 전문가 양성과정(자바,파이썬, R)A(혼합훈련)-2",코코네,1,2021,데이터분석,빅데이터,"JAVA, JSP, SQL, Python"
IT·프로그래밍,"빅데이터 시각화(UI) 분석 전문가 양성과정(자바,파이썬, R)A(혼합훈련)",베베소프트,1,2021,개발자,빅데이터,"JAVA, JSP, SQL, Python"
IT·프로그래밍,"빅데이터 시각화(UI) 분석 전문가 양성과정(자바,파이썬, R)A(혼합훈련)-2",㈜YTINS,1,2021,데이터가공 분석,빅데이터,"JAVA, JSP, SQL, Python"
IT·프로그래밍,자바기반 안드로이드 앱 개발,(주)투비소프트,1,2021,앱개발,자바기반,JAVA
IT·프로그래밍,자바기반 안드로이드 앱 개발A,(주)아크루즈,1,2021,자바개발,자바기반,JAVA
IT·프로그래밍,자바기반 안드로이드 앱 개발B,(주)씨앤에스솔루션,1,2021,RPA 개발자,자바기반,JAVA
IT·프로그래밍,자바기반 안드로이드 앱 개발A,윈즈시스템,1,2021,솔루션 개발,자바기반,JAVA
IT·프로그래밍,빅데이터분석기반 챗봇(Chatbot)시스템 개발과정,(주)레드테이블,1,2021,데이터 관리 및 분석,빅데이터분석기반,"JAVA, JSP, SQL, Python"
IT·프로그래밍,자바기반 안드로이드 앱 개발A,비아이매트릭스,1,2021,웹개발,자바기반,JAVA
IT·프로그래밍,자바기반 안드로이드 앱 개발B,레인보우브레인,1,2021,RPA 개발자,자바기반,JAVA
IT·프로그래밍,파이썬과 R을 활용한 빅데이터 분석 실무자 양성_혼합훈련,(주)글로벌리서치,1,2021,AI데이터 관리,파이썬과,Python
IT·프로그래밍,파이썬과 R을 활용한 빅데이터 분석 실무자 양성_혼합훈련,서울시스템,1,2021,"데이터 검수, 유지관리",파이썬과,Python
IT·프로그래밍,자바기반 안드로이드 앱 개발_혼합훈련,잘레시아,1,2021,웹/DW개발,자바기반,JAVA
IT·프로그래밍,파이썬과 R을 활용한 빅데이터 분석 실무자 양성_혼합훈련,(주)푸드테크,1,2021,클라이언트 응용프로그램 개발 및 유지보수,파이썬과,Python
IT·프로그래밍,파이썬과 R을 활용한 빅데이터 분석 실무자 양성_혼합훈련,스텝스주식회사,1,2021,텍스트 url 태깅,파이썬과,Python
IT·프로그래밍,빅데이터분석&플랫폼개발자양성,이너웨이브,1,2021,데이터분석,빅데이터분석&플랫폼개발자양성,"JAVA, JSP, SQL, Python"
IT·프로그래밍,빅데이터분석&플랫폼개발자양성,오솔정보통신,1,2021,데이터엔지니어,빅데이터분석&플랫폼개발자양성,"JAVA, JSP, SQL, Python"
IT·프로그래밍,빅데이터분석&플랫폼개발자양성,눈사람이노베이션,1,2021,데이터엔지니어,빅데이터분석&플랫폼개발자양성,"JAVA, JSP, SQL, Python"
IT·프로그래밍,빅데이터분석&플랫폼개발자양성,재이슨,1,2021,데이터분석,빅데이터분석&플랫폼개발자양성,"JAVA, JSP, SQL, Python"
IT·프로그래밍,빅데이터분석&플랫폼개발자양성,보고정보통신,1,2021,웹개발및 유지보수,빅데이터분석&플랫폼개발자양성,"JAVA, JSP, SQL, Python"
IT·프로그래밍,빅데이터분석기반 챗봇(Chatbot)시스템 개발과정,(주)새롬정보시스템,1,2021,"시스템 개발, 유지 보수",빅데이터분석기반,"JAVA, JSP, SQL, Python"
IT·프로그래밍,자바기반 안드로이드 앱 개발_혼합훈련,아이오트리에,1,2021,SI개발자,자바기반,JAVA
IT·프로그래밍,자바기반 웹 개발자 양성,(주)씨아이템프러리,1,2021,인바운드 대출심사,자바기반,JAVA
IT·프로그래밍,파이썬과 R을 활용한 빅데이터 분석 실무자 양성_혼합훈련,(주)솔루더스,1,2021,빅데이터 개발,파이썬과,Python
IT·프로그래밍,파이썬과 R을 활용한 빅데이터 분석 실무자 양성_혼합훈련,위드마인드,1,2021,빅데이터 분석개발,파이썬과,Python
IT·프로그래밍,빅데이터분석기반 챗봇(Chatbot)시스템 개발과정,(주)마루HR,1,2021,데이터 관리,빅데이터분석기반,"JAVA, JSP, SQL, Python"
IT·프로그래밍,빅데이터분석기반 챗봇(Chatbot)시스템 개발과정,(주)미디어그룹사람과숲,1,2021,"기획, 데이터 관리",빅데이터분석기반,"JAVA, JSP, SQL, Python"
IT·프로그래밍,"빅데이터 시각화(UI) 분석 전문가 양성과정(자바,파이썬, R)A(혼합훈련)",송현엠앤티,1,2021,회사 업무 전반,빅데이터,"JAVA, JSP, SQL, Python"
IT·프로그래밍,자바기반 안드로이드 앱 개발B_스마트,비버소프트,1,2021,웹개발,자바기반,JAVA
IT·프로그래밍,자바기반 안드로이드 앱 개발B_스마트,토피도,1,2021,솔루션개발,자바기반,JAVA
IT·프로그래밍,빅데이터분석&플랫폼개발자양성,(주)화이트스캔,1,2021,웹개발,빅데이터분석&플랫폼개발자양성,"JAVA, JSP, SQL, Python"
IT·프로그래밍,"빅데이터 UI 전문가 양성(파이썬,R)",데이터마케팅코리아,1,2021,데이터컨설턴트,빅데이터,"JAVA, JSP, SQL, Python"
IT·프로그래밍,빅데이터분석 & 플랫폼 개발자 양성,에이티웍스,1,2021,웹개발,빅데이터분석,"JAVA, JSP, SQL, Python"
IT·프로그래밍,안드로이드&IOS 앱 개발자 양성B,더리얼마케팅,1,2021,웹개발,안드로이드&IOS,"안드로이드,IOS"
IT·프로그래밍,빅데이터 플랫폼 구축(하둡)과 빅데이터분석,주식회사다올앤컴퍼니,1,2021,자바개발자,빅데이터,"JAVA, JSP, SQL, Python"
IT·프로그래밍,안드로이드&IOS 앱 개발자 양성B,이나인페이,1,2021,웹개발,안드로이드&IOS,"안드로이드,IOS"
IT·프로그래밍,빅데이터분석&플랫폼개발자양성,에이비에스컨설팅,1,2021,웹개발,빅데이터분석&플랫폼개발자양성,"JAVA, JSP, SQL, Python"
IT·프로그래밍,빅데이터분석&플랫폼개발자양성,에이비에스컨설팅,1,2021,웹개발,빅데이터분석&플랫폼개발자양성,"JAVA, JSP, SQL, Python"
IT·프로그래밍,빅데이터분석&플랫폼개발자양성,아이투유씨엔에스,1,2021,빅데이터분석,빅데이터분석&플랫폼개발자양성,"JAVA, JSP, SQL, Python"
IT·프로그래밍,안드로이드&IOS앱개발자양성_A,솔터,1,2021,IOS개발자,안드로이드&IOS앱개발자양성_A,"안드로이드,IOS"
IT·프로그래밍,자바(JAVA) 웹개발&앱개발(안드로이드)개발자 과정_혼합훈련,바야바즈,1,2021,데이터분석,자바(JAVA),JAVA
IT·프로그래밍,"빅데이터UI전문가양성(파이썬,R)_혼합훈련B",유씨시스템,1,2021,웹개발,"빅데이터UI전문가양성(파이썬,R)_혼합훈련B","Python, R"
IT·프로그래밍,빅데이터분석기반 챗봇(Chatbot)시스템 개발과정,(주)씨이랩,1,2021,선행기술연구소 비전팀 연구원,빅데이터분석기반,"JAVA, JSP, SQL, Python"
IT·프로그래밍,자바기반 안드로이드 앱 개발_혼합훈련,(주)정민전자,1,2021,전자부품조립,자바기반,JAVA
IT·프로그래밍,웹디자인(웹퍼블리셔)프론트앤드 실무자 양성B,(주)유앤아이소프트,1,2021,자바개발자,웹디자인(웹퍼블리셔)프론트앤드,"HTML, CSS, JSP"
IT·프로그래밍,"빅데이터 UI전문가 양성(파이썬,R)",오프너드,1,2021,기술지원,빅데이터,"JAVA, JSP, SQL, Python"
IT·프로그래밍,"빅데이터 UI 전문가 양성(파이썬,R)",자이오넥스,1,2021,개발&컨설팅,빅데이터,"JAVA, JSP, SQL, Python"
IT·프로그래밍,웹&앱개발(안드로이드)전문가양성과정,한양설비엔지니어링,1,2021,적산,웹&앱개발(안드로이드)전문가양성과정,"JAVA, 안드로이드"
IT·프로그래밍,스마트웹디자인(UI/UX) 콘텐츠개발(웹퍼블리셔),AIS,1,2021,프론트엔드개발자,스마트웹디자인(UI/UX),JAVA
IT·프로그래밍,안드로이드&IOS 앱 개발자 양성과정_B,케이로보컴퍼니,1,2021,앱개발자,안드로이드&IOS,"안드로이드,IOS"
IT·프로그래밍,"빅데이터 시각화(UI) 분석 전문가 양성과정(자바,파이썬, R)A(혼합훈련)",우아한청년들,1,2021,B마트 지점관리,빅데이터,"JAVA, JSP, SQL, Python"
IT·프로그래밍,안드로이드&IOS앱개발자양성과정B,(주)위블,1,2021,앱 개발,안드로이드&IOS앱개발자양성과정B,"안드로이드,IOS"
IT·프로그래밍,자바기반안드로이드앱개발B_스마트 - 1,뉴런,1,2021,백엔드 개발자,자바기반안드로이드앱개발B_스마트,"JAVA, 안드로이드"
IT·프로그래밍,빅데이터분석&플랫폼개발자양성과정,(주)에이비에스컨설팅,1,2021,소프트웨어개발자,빅데이터분석&플랫폼개발자양성과정,"JAVA, JSP, SQL, Python"
IT·프로그래밍,빅데이터분석&플랫폼개발자양성과정,(주)에이비에스컨설팅,1,2021,소프트웨어개발자,빅데이터분석&플랫폼개발자양성과정,"JAVA, JSP, SQL, Python"
IT·프로그래밍,"빅데이터 시각화 분석 전문가 양성과정(자,파,R) A 혼합훈련 - 2",(주)링커,1,2021,백엔드 개발자,빅데이터,"JAVA, JSP, SQL, Python"
IT·프로그래밍,"빅데이터 시각화 분석 전문가 양성과정(자,파,R) A 혼합훈련 - 2",㈜로딕스,1,2021,개발자,빅데이터,"JAVA, JSP, SQL, Python"
IT·프로그래밍,자바기반 안드로이드 앱 개발_D,아이티파트너스,1,2021,웹개발자,자바기반,JAVA
IT·프로그래밍,빅데이터UI전문가양성,아키브소프트,1,2021,빅데이터구축,빅데이터UI전문가양성,"JAVA, JSP, SQL, Python"
IT·프로그래밍,빅데이터 UI 전문가 양성 과정,알에스엔,1,2021,소셜 데이터분석,빅데이터,"JAVA, JSP, SQL, Python"
IT·프로그래밍,자바기반 안드로이드 앱 개발_혼합훈련,자이언트솔루션,1,2021,웹 개발자,자바기반,JAVA
IT·프로그래밍,"정보보안(시스템,네트워크)분석전문가과정(모의해킹)",(주)한비로,1,2021,리눅스서버운영관리,"정보보안(시스템,네트워크)분석전문가과정(모의해킹)","시스템, 네트워크, DBMS, JAVA"
IT·프로그래밍,자바(JAVA) 웹개발&앱개발(안드로이드)개발자 과정_혼합훈련,데이터로직스,1,2021,백엔드개발자,자바(JAVA),JAVA
IT·프로그래밍,"빅데이터 분석을 위한 AI(머신러닝,딥러닝)응용소프트웨어 개발자 B",(주)인콘,1,2021,IT사업관리,빅데이터,"JAVA, JSP, SQL, Python"
IT·프로그래밍,웹&앱개발(안드로이드)전문가양성과정 B,(주)스탠스,1,2021,SW 연구개발 및 관련 업무 일체,웹&앱개발(안드로이드)전문가양성과정,"JAVA, 안드로이드"
IT·프로그래밍,자바(JAVA) 웹개발&앱개발(안드로이드)개발자 과정_혼합훈련,임픽스,1,2021,백엔드개발자,자바(JAVA),JAVA
IT·프로그래밍,웹&앱개발(안드로이드)전문가양성과정 B,두베,1,2021,앱 개발자,웹&앱개발(안드로이드)전문가양성과정,"JAVA, 안드로이드"
IT·프로그래밍,빅데이터 & 플랫폼 개발자A,서울시스템주식회사,1,2021,자바개발자,빅데이터,"JAVA, JSP, SQL, Python"
IT·프로그래밍,"빅데이터 UI 전문가 양성(파이썬, R) A",주앙옴므(JIAN HOMME),1,2021,"재고관리, CS, MD 등 총괄업무",빅데이터,"JAVA, JSP, SQL, Python"
IT·프로그래밍,자바기반 안드로이드 앱 개발,(주)키텍,1,2021,웹개발,자바기반,JAVA
IT·프로그래밍,전자정부 표준 프레임워크 응용SW개발자 양성,(주)온앤온정보시스템,1,2021,웹개발,전자정부,"JAVA, JSP, JQuery"
IT·프로그래밍,자바기반 안드로이드 앱 개발B,한국스코어링(주),1,2021,RPA 개발자,자바기반,JAVA
IT·프로그래밍,자바기반 안드로이드 앱 개발_혼합훈련,(주)베스티안소프트,1,2021,웹 개발자,자바기반,JAVA
IT·프로그래밍,자바기반 안드로이드 앱 개발_혼합훈련,주식회사 빅코드,1,2021,앱개발,자바기반,JAVA
IT·프로그래밍,자바기반 안드로이드 앱 개발_D,이패스(주),1,2021,웹개발,자바기반,JAVA
IT·프로그래밍,자바기반 안드로이드 앱 개발_D,아이티젠,1,2021,앱개발,자바기반,JAVA
IT·프로그래밍,자바기반 안드로이드 앱 개발_A,IBM테크놀로지,1,2021,IT 기업,자바기반,JAVA
IT·프로그래밍,자바기반 안드로이드 앱 개발_A,삼호교역,1,2021,영업관리,자바기반,JAVA
IT·프로그래밍,자바기반 안드로이드 앱 개발,얄라팩토리,1,2021,패키지,자바기반,JAVA
IT·프로그래밍,파이썬과 R을 활용한 빅데이터 분석 실무자 양성_혼합훈련,차케어,1,2021,데이터분석,파이썬과,Python
IT·프로그래밍,파이썬과 R을 활용한 빅데이터 분석 실무자 양성_혼합훈련,동아시아연구원,1,2021,IT담당(자바개발),파이썬과,Python
IT·프로그래밍,전자정부 표준 프레임워크 응용SW개발자 양성,(주)오웬스그룹,1,2021,백엔드,전자정부,"JAVA, JSP, JQuery"
IT·프로그래밍,웹&앱개발(안드로이드)전문가양성과정 B,(주)제머나이소프트,1,2021,자바솔루션 개발,웹&앱개발(안드로이드)전문가양성과정,"JAVA, 안드로이드"
IT·프로그래밍,자바기반 안드로이드 앱 개발_혼합훈련,(주)토피아정보기술,1,2021,자바 개발자,자바기반,JAVA
IT·프로그래밍,자바기반 안드로이드 앱 개발_혼합훈련,(주)커머스톤 컨설팅,1,2021,솔루션 사업부,자바기반,JAVA
IT·프로그래밍,파이썬과 R을 활용한 빅데이터 분석 실무자 양성_혼합훈련,엔지스,1,2021,자바개발자,파이썬과,Python
IT·프로그래밍,자바(JAVA) 웹개발&앱개발(안드로이드)개발자 과정,인터페이스정보기술,1,2021,자바개발자,자바(JAVA),JAVA
IT·프로그래밍,전자정부 표준 프레임워크 응용SW개발자 양성,아이티아이즈,1,2021,자바개발자,전자정부,"JAVA, JSP, JQuery"
IT·프로그래밍,"빅데이터 UI 전문가 양성(파이썬, R) A",한국인재평가연구소,1,2021,"데이터 분석, 웹 퍼블리셔, 콘텐츠 기획",빅데이터,"JAVA, JSP, SQL, Python"
IT·프로그래밍,웹&앱개발(안드로이드)전문가양성과정 B,(주)울림인터렉티브,1,2021,웹/앱개발,웹&앱개발(안드로이드)전문가양성과정,"JAVA, 안드로이드"
IT·프로그래밍,"빅데이터UI전문가양성(파이썬,R)_혼합훈련A",주식회사파이브코퍼레이션,1,2021,백앤드/DB관리,"빅데이터UI전문가양성(파이썬,R)_혼합훈련A","Python, R"
IT·프로그래밍,"파이썬,R기반 빅데이터플랫폼 개발자 A",알비소프트,1,2021,솔루션엔지니어,"파이썬,R기반","Python, R"
IT·프로그래밍,자바(JAVA) 웹개발&앱개발(안드로이드)개발자 과정,에이템시스템,1,2021,웹개발자,자바(JAVA),JAVA
IT·프로그래밍,자바기반 안드로이드 앱 개발_혼합훈련,위메진소프트,1,2021,프로그래밍,자바기반,JAVA
IT·프로그래밍,안드로이드&IOS 앱 개발자 양성과정_B,민트팟,1,2021,IOS앱개발,안드로이드&IOS,"안드로이드,IOS"
IT·프로그래밍,빅데이터 & 플랫폼 개발자A,KC솔라&에너지,1,2021,빅데이터 관리,빅데이터,"JAVA, JSP, SQL, Python"
IT·프로그래밍,안드로이드&IOS 앱 개발자 양성_B,케이사인,1,2021,모바일 앱 개발자,안드로이드&IOS,"안드로이드,IOS"
IT·프로그래밍,파이썬을 활용한 빅데이터분석 전문가,노리스페이스(NoriS),1,2021,인공지능 모델개발,파이썬을,Python 
IT·프로그래밍,파이썬을 활용한 빅데이터분석 전문가,스위스포트코리아(주),1,2021,여객운송(탑승수속),파이썬을,Python 
IT·프로그래밍,안드로이드&IOS 앱 개발자 양성_B,오에스컴퍼니스,1,2021,앱개발,안드로이드&IOS,"안드로이드,IOS"
IT·프로그래밍,안드로이드&IOS 앱 개발자 양성_B,오에스컴퍼니스,1,2021,앱 개발,안드로이드&IOS,"안드로이드,IOS"
IT·프로그래밍,안드로이드&IOS 앱 개발자 양성_A,캐스트폭스,1,2021,IOS 앱개발,안드로이드&IOS,"안드로이드,IOS"
IT·프로그래밍,"빅데이터 UI 전문가 양성(파이썬, R)",(주)휴네이처,1,2021,개발자,빅데이터,"JAVA, JSP, SQL, Python"
IT·프로그래밍,안드로이드&IOS 앱 개발자 양성B,커넥트에듀,1,2021,교육 용 웹앱개발,안드로이드&IOS,"안드로이드,IOS"
IT·프로그래밍,안드로이드&IOS 앱 개발자 양성_B,(주)퍼플오션,1,2021,안드/IOS 앱 개발,안드로이드&IOS,"안드로이드,IOS"
IT·프로그래밍,안드로이드&IOS 앱 개발자 양성_B,스노우온카드,1,2021,앱 개발,안드로이드&IOS,"안드로이드,IOS"
IT·프로그래밍,"빅데이터 UI 전문가 양성(파이썬,R)",앱실론 코퍼레이션,1,2021,AM(퍼포먼스 마케터),빅데이터,"JAVA, JSP, SQL, Python"
IT·프로그래밍,자바(JAVA) 웹개발&앱개발(안드로이드)개발자,가인정보처리,1,2021,웹개발자,자바(JAVA),JAVA
IT·프로그래밍,안드로이드&IOS 앱 개발자 양성과정_B,레츠데브,1,2021,IOS앱개발,안드로이드&IOS,"안드로이드,IOS"
IT·프로그래밍,"빅데이터 분석을 위한 AI(머신러닝,딥러닝)응용소프트웨어 개발자 B",(주)오피스허브,1,2021,쇼핑몰 개발팀,빅데이터,"JAVA, JSP, SQL, Python"
IT·프로그래밍,안드로이드&IOS 앱 개발자 양성과정_B,스냅태그,1,2021,IOS앱 개발,안드로이드&IOS,"안드로이드,IOS"
IT·프로그래밍,"파이썬,R기반 빅데이터플랫폼 개발자",엔인,1,2021,웹개발자,"파이썬,R기반","Python, R"
IT·프로그래밍,웹디자인(웹퍼블리셔)프론트앤드실무자양성_A,이패스,1,2021,개발자,웹디자인(웹퍼블리셔)프론트앤드실무자양성_A,"JAVA, HTML, CSS, JSP"
IT·프로그래밍,자바기반 스프링프레임워크 웹&앱(안드로이드) 응용SW개발자 양성과정,세움웹,1,2021,웹개발,자바기반,JAVA
IT·프로그래밍,자바기반 안드로이드개발,이엑스마루,1,2021,모바일개발자,자바기반,JAVA
IT·프로그래밍,자바기반 안드로이드개발,지스인포넷,1,2021,웹유지보수,자바기반,JAVA
IT·프로그래밍,빅데이터분석&플랫폼 개발자_혼합훈련,(주)크리에이팁,1,2021,디지털마케팅,빅데이터분석&플랫폼,"JAVA, JSP, SQL, Python,플랫폼"
IT·프로그래밍,안드로이드&IOS 앱 개발자 양성과정_B,드림시큐리티,1,2021,IOS/Android 개발,안드로이드&IOS,"안드로이드,IOS"
IT·프로그래밍,안드로이드&IOS 앱 개발자 양성과정_B,파워젠,1,2021,풀스택(프론트엔드+백엔드)개발자,안드로이드&IOS,"안드로이드,IOS"
IT·프로그래밍,웹디자인(웹퍼블리셔)UI/UX 프론트앤드 양성과정,(주)BRIGHANT,1,2021,개발자,웹디자인(웹퍼블리셔)UI/UX,"HTML, CSS, JSPJAVA"
IT·프로그래밍,빅데이터분석기반 챗봇(Chatbot)시스템 개발과정,(주)넥스트아이씨티,1,2021,개발자,빅데이터분석기반,"JAVA, JSP, SQL, Python"
IT·프로그래밍,"빅데이터 UI 전문가 양성(파이썬, R) A",(주)라온마인드,1,2021,웹 개발자,빅데이터,"JAVA, JSP, SQL, Python"
